'article_id', 'similarity'
'55105530-60', 1.0
'55105630-31', 1.0
'55105630-60', 1.0
'55105730-10', 1.0
'55105730-60', 1.0
'55105812-60', 1.0
'55105930-10', 1.0
'55106010-60', 1.0
'55106110-10', 1.0
'55106210-50', 1.0
'55106330-63', 1.0
'55106330-11', 1.0
'55106430-60', 1.0
'55106430-80', 1.0
'55106530-34', 1.0
'55106530-60', 1.0
'55106612-60', 1.0
'55106780-20', 0.98828125
'55106780-38', 0.99609375
'55106830-10', 1.0
'55106830-60', 1.0
'55106910-10', 0.99609375
'55107010-10', 0.99609375
'55107130-30', 0.99609375
'55107230-38', 1.0
'55107310-60', 1.0
'55107310-34', 1.0
'55107430-60', 1.0
'55107430-70', 1.0
'55107510-60', 1.0
'55107610-10', 1.0
'55107610-60', 1.0
'55107710-10', 1.0
'55107830-10', 1.0
'55107930-60', 1.0
'55108030-60', 1.0
'55108030-80', 1.0
'55108110-60', 1.0
'55108110-62', 1.0
'55108230-10', 1.0
'55108230-32', 1.0
'55108310-10', 1.0
'55108310-60', 1.0
'55108420-10', 1.0
'55108520-10', 1.0
'55108520-30', 1.0
'55108520-31', 1.0
'55108630-19', 1.0
'55108630-89', 1.0
'55108710-38', 1.0
'55108710-50', 1.0
'55108810-60', 1.0
'55108910-60', 1.0
'55109010-60', 1.0
'55109110-60', 1.0
'55109210-38', 1.0
'55109312-10', 0.99609375
'55109312-60', 0.99609375
'55109410-10', 1.0
'55109410-60', 1.0
'55109510-10', 1.0
'55109510-60', 1.0
'55109610-10', 1.0
'55109610-34', 1.0
'55109610-62', 1.0
'55109710-10', 1.0
'55109710-60', 1.0
'55109710-91', 1.0
'55109810-60', 1.0
'55109950-60', 1.0
'55109950-10', 1.0
'55110010-60', 1.0
'55110120-80', 1.0
'55110120-31', 1.0
'55110230-60', 1.0
'55110310-60', 1.0
'55110410-10', 1.0
'55110410-60', 1.0
'55110530-31', 1.0
'55110530-60', 1.0
'55110620-60', 1.0
'55110730-10', 1.0
'55110730-60', 1.0
'55110810-10', 1.0
'55110810-60', 1.0
'55110910-70', 1.0
'55111030-60', 0.99609375
'55111112-60', 1.0
'55111210-10', 1.0
'55111330-10', 1.0
'55111330-60', 1.0
'55111410-10', 1.0
'55111530-31', 1.0
'55111530-60', 1.0
'55111610-10', 1.0
'55111610-60', 1.0
'55111710-60', 1.0
'55111810-92', 1.0
'55111810-64', 1.0
'55111930-60', 1.0
'55112030-34', 1.0
'55112030-60', 1.0
'55112130-60', 1.0
'55112210-10', 1.0
'55112330-83', 1.0
'55112430-10', 1.0
'55112430-31', 1.0
'55112430-70', 1.0
'55112510-38', 1.0
'55112610-62', 1.0
'55112730-10', 1.0
'55112830-10', 1.0
'55112910-60', 1.0
'55113010-60', 1.0
'55113110-60', 1.0
'55113210-34', 1.0
'55113210-31', 1.0
'55113310-60', 1.0
'55113410-60', 1.0
'55113510-10', 1.0
'55113630-32', 1.0
'55113630-60', 1.0
'55113720-60', 1.0
'55113840-10', 0.99609375
'55113840-30', 0.99609375
'55113930-60', 0.99609375
'55114010-10', 0.99609375
'55114010-93', 0.99609375
'55114110-92', 1.0
'55114110-10', 1.0
'55114110-60', 1.0
'55114210-31', 1.0
'55114210-51', 1.0
'55114210-92', 1.0
'55114330-10', 1.0
'55114330-64', 1.0
'55114410-10', 1.0
'55114410-60', 1.0
'55114510-10', 1.0
'55114510-60', 1.0
'55114610-10', 1.0
'55114610-60', 1.0
'55114730-60', 1.0
'55114810-60', 1.0
'55114930-10', 1.0
'55114930-60', 1.0
'55115010-60', 1.0
'55115110-10', 1.0
'55115110-60', 1.0
'55115210-60', 1.0
'55115310-10', 1.0
'55115310-60', 1.0
'55115440-34', 1.0
'55115510-60', 1.0
'55115610-60', 1.0
'55115730-60', 1.0
'55115810-60', 1.0
'55115930-10', 1.0
'55115930-60', 1.0
'55116030-60', 1.0
'55116110-10', 1.0
'55116230-60', 1.0
'55116310-91', 1.0
'55116410-10', 1.0
'55116530-60', 1.0
'55116610-92', 1.0
'55116710-60', 1.0
'55116810-10', 1.0
'55116910-60', 1.0
'55116910-10', 1.0
'55117030-60', 1.0
'55117030-10', 1.0
'55117110-10', 1.0
'55117130-61', 1.0
'55117210-62', 1.0
'55117210-10', 1.0
'55117330-31', 1.0
'55117430-10', 1.0
'55117430-31', 1.0
'55117430-70', 1.0
'55117530-31', 1.0
'55117530-62', 1.0
'55117530-70', 1.0
'55117610-10', 1.0
'55117710-60', 1.0
'55117810-10', 1.0
'55117910-10', 1.0
'55118010-10', 1.0
'55118010-61', 1.0
'55118110-10', 1.0
'55118210-60', 1.0
'55118320-60', 1.0
'55118410-60', 1.0
'55118510-60', 1.0
'55118710-10', 1.0
'55118810-10', 1.0
'55118810-60', 1.0
'55118910-10', 1.0
'55118910-60', 1.0
'55119010-60', 1.0
'55119010-11', 1.0
'55119010-50', 1.0
'55119110-10', 1.0
'55119110-60', 1.0
'55119210-10', 1.0
'55119310-10', 1.0
'55119480-31', 0.99609375
'55119480-70', 0.99609375
'55119550-12', 1.0
'55119630-10', 1.0
'55119630-60', 1.0
'55119730-60', 1.0
'55119810-60', 1.0
'55119910-10', 1.0
'55119910-60', 1.0
'55120010-60', 1.0
'55120130-60', 1.0
'55120240-10', 1.0
'55120310-60', 1.0
'55120410-10', 1.0
'55120550-10', 1.0
'55120550-60', 1.0
'55120640-10', 0.99609375
'55120710-10', 0.99609375
'55120810-10', 1.0
'55120810-60', 1.0
'55120910-90', 1.0
'55121010-60', 1.0
'55121110-10', 1.0
'55121210-10', 1.0
'55121310-93', 1.0
'55121430-60', 1.0
'55121540-10', 1.0
'55121540-92', 1.0
'55121610-10', 1.0
'55121710-60', 1.0
'55121810-10', 1.0
'55121810-60', 1.0
'55121910-10', 1.0
'55122010-93', 1.0
'55122110-60', 1.0
'55122260-10', 1.0
'55122260-63', 1.0
'55122360-63', 1.0
'55122360-70', 1.0
'55122410-34', 1.0
'55122510-10', 1.0
'55122610-10', 1.0
'55122710-92', 1.0
'55122830-10', 1.0
'55122910-11', 1.0
'55123030-10', 1.0
'55123030-34', 1.0
'55123150-11', 1.0
'55123250-11', 1.0
'55123350-10', 1.0
'55123410-63', 1.0
'55123560-10', 0.99609375
'55123560-60', 0.99609375
'55123650-10', 0.99609375
'55123750-10', 0.99609375
'55123750-92', 0.99609375
'55123840-10', 1.0
'55123840-34', 1.0
'55123910-92', 1.0
'55124030-11', 1.0
'55124030-63', 1.0
'55124110-11', 1.0
'55124110-63', 1.0
'55124210-11', 1.0
'55124330-63', 1.0
'55124410-10', 1.0
'55124410-60', 1.0
'55124560-11', 1.0
'55124560-10', 1.0
'55124560-63', 1.0
'55124660-10', 1.0
'55124660-11', 1.0
'55124660-60', 1.0
'55124660-63', 1.0
'55124710-63', 1.0
'55124810-63', 1.0
'55124940-10', 1.0
'55125010-10', 1.0
'55125110-60', 1.0
'55125210-10', 1.0
'55125210-63', 1.0
'55125310-11', 1.0
'55125310-63', 1.0
'55125410-63', 1.0
'55125410-11', 1.0
'55125510-10', 1.0
'55125640-10', 1.0
'55125710-10', 1.0
'55125810-10', 1.0
'55125810-60', 1.0
'55125910-10', 1.0
'55125910-60', 1.0
'55126010-10', 1.0
'55126010-11', 1.0
'55126110-60', 1.0
'55126110-92', 1.0
'55126230-63', 1.0
'55126330-63', 1.0
'55126410-11', 1.0
'55126530-63', 1.0
'55126610-10', 1.0
'55126710-10', 1.0
'55126860-10', 1.0
'55126860-63', 1.0
'55126910-20', 0.9921875
'55127050-60', 1.0
'55127110-11', 1.0
'55127110-63', 1.0
'55127210-11', 1.0
'55127310-11', 1.0
'55127430-10', 1.0
'55127530-10', 1.0
'55127610-11', 1.0
'55127710-11', 1.0
'55127710-34', 1.0
'55127850-10', 1.0
'55127850-60', 1.0
'55127930-11', 1.0
'55127930-21', 1.0
'55128010-11', 1.0
'55128010-63', 1.0
'55128110-11', 1.0
'55128110-63', 1.0
'55128210-11', 1.0
'55128350-11', 1.0
'55128410-10', 1.0
'55128410-61', 1.0
'55128510-11', 1.0
'55128510-50', 1.0
'55128650-60', 1.0
'55128710-63', 1.0
'55128710-60', 1.0
'55128810-11', 1.0
'55128810-50', 1.0
'55128910-63', 1.0
'55128920-11', 1.0
'55129010-10', 1.0
'55129010-11', 1.0
'55129130-11', 1.0
'55129130-34', 1.0
'55129210-10', 1.0
'55129230-10', 1.0
'55129320-10', 1.0
'55129320-11', 1.0
'55129460-11', 1.0
'55129460-60', 1.0
'55129460-63', 1.0
'55129510-11', 1.0
'55129610-10', 1.0
'55129610-63', 1.0
'55129730-63', 1.0
'55129810-60', 1.0
'55129980-10', 0.9921875
'55129980-31', 0.9921875
'55129980-34', 0.9921875
'55129980-92', 0.9921875
'55130014-10', 0.99609375
'55130014-64', 0.99609375
'55130130-50', 0.99609375
'55130170-10', 0.99609375
'55130260-60', 0.99609375
'55130260-10', 0.99609375
'55130310-34', 1.0
'55130310-64', 1.0
'55130430-11', 1.0
'55130510-92', 1.0
'55130660-10', 1.0
'55130660-11', 1.0
'55130710-10', 1.0
'55130710-11', 1.0
'55130830-10', 1.0
'55130830-62', 1.0
'55130830-64', 1.0
'55130910-50', 1.0
'55130910-93', 1.0
'55131030-34', 1.0
'55131110-92', 1.0
'55131240-10', 1.0
'55131310-11', 1.0
'55131310-64', 1.0
'55131410-11', 0.98828125
'55131410-60', 0.98828125
'55131410-63', 0.98828125
'55131410-92', 0.98828125
'55131510-11', 1.0
'55131610-60', 1.0
'55131710-11', 0.98828125
'55131710-60', 0.98828125
'55131810-11', 1.0
'55131910-92', 1.0
'55132010-92', 1.0
'55132110-11', 1.0
'55132110-60', 1.0
'55132250-10', 1.0
'55132250-11', 1.0
'55132310-10', 1.0
'55132310-63', 1.0
'55132410-11', 1.0
'55132410-93', 1.0
'55132530-60', 1.0
'55132530-10', 1.0
'55132630-11', 0.98828125
'55132630-60', 0.98828125
'55132710-11', 1.0
'55132810-10', 1.0
'55132810-63', 1.0
'55132950-10', 1.0
'55132950-60', 1.0
'55133010-63', 1.0
'55133010-92', 1.0
'55133110-10', 1.0
'55133260-10', 1.0
'55133360-11', 1.0
'55133410-34', 1.0
'55133420-60', 1.0
'55133420-70', 1.0
'55133510-10', 1.0
'55133510-63', 1.0
'55133630-10', 1.0
'55133710-11', 1.0
'55133710-10', 1.0
'55133710-50', 1.0
'55133910-11', 1.0
'55134030-10', 1.0
'55134110-10', 0.99609375
'55134210-10', 0.9921875
'55134360-10', 0.99609375
'55134360-60', 0.99609375
'55134360-70', 0.99609375
'55134430-10', 0.99609375
'55134550-63', 1.0
'55134650-60', 1.0
'55134750-60', 1.0
'55134860-60', 1.0
'55134860-63', 1.0
'55134960-63', 1.0
'55135010-11', 1.0
'55135020-70', 1.0
'55135110-63', 1.0
'55135120-64', 1.0
'55135210-11', 1.0
'55135310-11', 1.0
'55135410-70', 1.0
'55135510-64', 1.0
'55135610-34', 1.0
'55135610-63', 1.0
'55135710-92', 1.0
'55135810-63', 1.0
'55135910-11', 1.0
'55136010-63', 1.0
'55136130-11', 1.0
'55136280-10', 0.99609375
'55136280-50', 0.99609375
'55136380-10', 0.99609375
'55136380-34', 0.99609375
'55136430-10', 1.0
'55136430-11', 1.0
'55136510-93', 1.0
'55136520-10', 1.0
'55136520-80', 1.0
'55136610-50', 1.0
'55136610-92', 1.0
'55136750-10', 1.0
'55136750-63', 1.0
'55136850-60', 1.0
'55136930-34', 1.0
'55137030-34', 1.0
'55137130-60', 1.0
'55137290-10', 1.0
'55137310-10', 1.0
'55137470-10', 1.0
'55137470-50', 1.0
'55137550-10', 1.0
'55137610-10', 0.98828125
'55137710-63', 0.98828125
'55137890-10', 1.0
'55137930-70', 0.9921875
'55138030-70', 1.0
'55138110-63', 0.98828125
'55138230-10', 0.99609375
'55138310-63', 1.0
'55138410-50', 1.0
'55138580-10', 0.99609375
'55138580-11', 0.99609375
'55138650-10', 1.0
'55138650-20', 0.9921875
'55138710-60', 1.0
'55138710-70', 1.0
'55138810-92', 0.98828125
'55138910-31', 0.98828125
'55139010-30', 0.98828125
'55139010-50', 0.98828125
'55139110-63', 0.98828125
'55139230-11', 1.0
'55139310-10', 1.0
'55139410-10', 1.0
'55139410-60', 1.0
'55139510-60', 0.99609375
'55139610-60', 0.9921875
'55139710-60', 0.9921875
'55139810-10', 0.9921875
'55139910-60', 0.9921875
'55140010-60', 0.98828125
'55140110-60', 0.9921875
'55140210-11', 0.98828125
'55140310-10', 0.9921875
'55140410-92', 0.984375
'55140510-60', 0.984375
'55140610-60', 0.98828125
'55140710-60', 0.98828125
'55140810-60', 0.98828125
'55140910-60', 0.98828125
'55141010-60', 0.98828125
'55141181-92', 0.9921875
'55141210-60', 0.98828125
'55141310-60', 0.98828125
'55141410-60', 0.98828125
'55141510-60', 0.98828125
'55141610-60', 0.98828125
'55141710-10', 0.98828125
'55141810-11', 0.98828125
'55141910-60', 0.98828125
'55142010-60', 0.98828125
'55142110-60', 0.98828125
'55142250-10', 0.98828125
'55142310-11', 0.98828125
'55142410-60', 0.98828125
'55142510-10', 0.98828125
'55142610-11', 0.9921875
'55142710-60', 0.9921875
'55142810-10', 0.9921875
'55142950-10', 0.98828125
'55143010-10', 0.98828125
'55143110-60', 0.98828125
'55143250-92', 0.9921875
'55143350-20', 0.984375
'55143410-11', 0.98828125
'55143510-11', 0.98828125
'55143610-60', 0.98828125
'55143710-60', 0.98828125
'55143810-92', 0.98828125
'55143910-31', 0.98828125
'55144010-20', 0.98046875
'55144191-10', 0.9921875
'55144210-10', 0.98828125
'55144310-92', 0.98828125
'55144410-60', 0.98828125
'55144510-60', 0.98828125
'55144610-80', 0.98828125
'55144750-10', 0.98828125
'55144810-92', 0.98828125
'55144910-10', 0.98828125
'55145050-10', 0.98828125
'55145150-50', 0.98828125
'55145250-10', 0.98828125
'55145310-10', 0.98828125
'55145450-92', 0.9921875
'55145510-60', 0.9921875
'55145610-60', 0.9921875
'55145710-60', 0.9921875
'55145810-50', 0.98828125
'55145910-80', 0.98828125
'55146010-60', 0.98828125
'55146110-10', 0.9921875
'55146210-30', 0.98828125
'55146310-10', 0.9921875
'55146410-10', 0.9921875
'55146550-10', 0.9921875
'55146550-20', 0.984375
'55146550-92', 0.9921875
'55146650-10', 0.9921875
'55146650-60', 0.9921875
'55146750-31', 0.9921875
'55146750-92', 0.9921875
'55146850-60', 0.9921875
'55146850-10', 0.9921875
'55146950-10', 0.98828125
'55146950-92', 0.98828125
'55147010-11', 0.98828125
'55147010-60', 0.98828125
'55147010-92', 0.98828125
'55147110-30', 0.98828125
'55147110-50', 0.98828125
'55147110-60', 0.98828125
'55147210-10', 0.98828125
'55147210-11', 0.98828125
'55147310-10', 0.98828125
'55147310-60', 0.98828125
'55147410-10', 0.9921875
'55147410-60', 0.9921875
'55147550-10', 0.98828125
'55147550-60', 0.98828125
'55147691-10', 0.98828125
'55147691-11', 0.98828125
'55147710-60', 0.9921875
'55147710-69', 0.9921875
'55147810-10', 0.98828125
'55147810-31', 0.98828125
'55147910-60', 0.98828125
'55148010-60', 0.98828125
'55148010-92', 0.98828125
'55148110-10', 0.98828125
'55148110-11', 0.98828125
'55148210-11', 0.98828125
'55148350-10', 0.99609375
'55148350-92', 0.9921875
'55148450-10', 0.9921875
'55148450-60', 0.9921875
'55148510-11', 0.9921875
'55148510-60', 0.9921875
'55148510-63', 0.9921875
'55148610-11', 0.98828125
'55148610-20', 0.98046875
'55148610-60', 0.98828125
'55148610-92', 0.98828125
'55148710-63', 0.98828125
'55148710-10', 0.98828125
'55148830-10', 0.9921875
'55148830-64', 0.9921875
'55148950-10', 0.98046875
'55149081-10', 0.99609375
'55149081-20', 0.98828125
'55149130-10', 0.9921875
'55149130-91', 0.9921875
'55149230-60', 0.9921875
'55149310-10', 0.9921875
'55149410-92', 0.9921875
'55149420-50', 0.98828125
'55149530-60', 0.98828125
'55149690-10', 0.9921875
'55149790-10', 0.9921875
'55149810-63', 0.98828125
'55149910-92', 0.98828125
'55150010-50', 0.98828125
'55150010-63', 0.98828125
'55150110-31', 0.98828125
'55150230-10', 0.98828125
'55150310-10', 0.98828125
'55150310-63', 0.98828125
'55150410-92', 0.98828125
'55150510-11', 0.98828125
'55150510-63', 0.98828125
'55150610-10', 0.98828125
'55150610-63', 0.98828125
'55150781-31', 0.9921875
'55150881-31', 0.9921875
'55150920-40', 0.9921875
'55151010-10', 0.98828125
'55151110-11', 0.98828125
'55151210-10', 0.98828125
'55151210-30', 0.98828125
'55151210-63', 0.98828125
'55151312-63', 0.98828125
'55151312-79', 0.98828125
'55151410-12', 0.98828125
'55151410-63', 0.98828125
'55151510-60', 0.98828125
'55151513-63', 0.98828125
'55151610-10', 0.98828125
'55151712-83', 0.98828125
'55151891-38', 0.9921875
'55151891-31', 0.9921875
'55151930-63', 0.98828125
'55152012-63', 0.98828125
'55152012-50', 0.98828125
'55152012-38', 0.98828125
'55152110-31', 0.98828125
'55152110-63', 0.98828125
'55152210-10', 0.98828125
'55152330-11', 0.9921875
'55152330-50', 0.9921875
'55152330-52', 0.9921875
'55152330-60', 0.9921875
'55152430-11', 0.9921875
'55152430-34', 0.9921875
'55152430-38', 0.9921875
'55152430-50', 0.9921875
'55152520-10', 0.9921875
'55152520-11', 0.9921875
'55152520-50', 0.9921875
'55152520-60', 0.9921875
'55152520-64', 0.9921875
'55152630-10', 0.9921875
'55152630-64', 0.9921875
'55152710-60', 0.9921875
'55152820-10', 0.9921875
'55152820-60', 0.9921875
'55152910-63', 0.9921875
'55153010-10', 0.98828125
'55153130-11', 0.9921875
'55153220-60', 0.9921875
'55153330-52', 0.98828125
'55153440-50', 0.98828125
'55153530-10', 0.9921875
'55153530-11', 0.9921875
'55153530-60', 0.9921875
'55153630-50', 0.9921875
'55153630-80', 0.9921875
'55153730-10', 1.0
'55153830-10', 0.9921875
'55153830-64', 0.9921875
'55153920-11', 0.9921875
'55153920-60', 0.9921875
'55154010-50', 0.98828125
'55154010-63', 0.98828125
'55154110-92', 0.98828125
'55154210-63', 0.98828125
'55154210-10', 0.98828125
'55154330-64', 0.9921875
'55154410-10', 0.98828125
'55154510-50', 0.98828125
'55154510-64', 0.98828125
'55154610-50', 0.98828125
'55154710-50', 0.98828125
'55154710-64', 0.98828125
'55154810-30', 0.98828125
'55154910-10', 0.98828125
'55155010-38', 0.98828125
'55155110-11', 0.98828125
'55155210-12', 0.98828125
'55155210-31', 0.98828125
'55155330-69', 0.98828125
'55155410-50', 0.98828125
'55155510-63', 0.98828125
'55155610-63', 0.9921875
'55155710-63', 0.98828125
'55155710-50', 0.98828125
'55155810-53', 0.98828125
'55155810-38', 0.98828125
'55155910-63', 0.9921875
'55156030-11', 1.0
'55156030-38', 1.0
'55156130-10', 1.0
'55156230-10', 1.0
'55156330-60', 1.0
'55156430-11', 1.0
'55156510-38', 1.0
'55156610-10', 1.0
'55156730-64', 1.0
'55156730-50', 1.0
'55200112-60', 1.0
'55300150-20', 0.9921875
'55300150-60', 1.0
'55300210-60', 1.0
'55300310-20', 0.9921875
'55300310-60', 1.0
'55300311-63', 1.0
'55300450-10', 1.0
'55300450-60', 1.0
'55300450-63', 1.0
'55300610-60', 1.0
'55300710-50', 1.0
'55300710-62', 1.0
'55300810-70', 1.0
'55300910-60', 1.0
'55301112-60', 1.0
'55301210-60', 1.0
'55301310-10', 1.0
'55301310-60', 1.0
'55301410-62', 1.0
'55301510-10', 1.0
'55301510-64', 1.0
'55301610-10', 1.0
'55301710-10', 1.0
'55301710-60', 1.0
'55301810-10', 1.0
'55301910-10', 1.0
'55302010-10', 1.0
'55302010-60', 1.0
'55302110-10', 1.0
'55302110-60', 1.0
'55302210-60', 1.0
'55302310-60', 1.0
'55302310-80', 1.0
'55302410-10', 1.0
'55302410-62', 1.0
'55302510-63', 1.0
'55302610-11', 0.98828125
'55302710-70', 0.98828125
'55302810-34', 0.98828125
'55302910-10', 0.98828125
'55303010-11', 0.98828125
'55303110-10', 0.9921875
'55303210-60', 0.98828125
'55303310-60', 0.98828125
'55303450-10', 0.984375
'55303450-93', 0.984375
'55303510-30', 0.98828125
'55303510-92', 0.98828125
'55303610-31', 0.9921875
'55303710-10', 0.9921875
'55303810-30', 0.98828125
'55303810-80', 0.98828125
'55303910-10', 0.98828125
'55304010-10', 0.98828125
'55304010-60', 0.98828125
'55304110-10', 0.98828125
'55304110-34', 0.98828125
'55304210-60', 0.98828125
'55304210-63', 0.98828125
'55304330-60', 0.99609375
'55800190-31', 1.0
'55800290-31', 1.0
'55800390-38', 1.0
'55800580-50', 0.98828125
'55800580-31', 0.98828125
'55800680-92', 0.98828125
'55800780-10', 0.98828125
'55800780-92', 0.98828125
'55800880-92', 0.98828125
'55800980-10', 0.98828125
'55801090-38', 0.9921875
'55801190-38', 0.9921875
'55801250-31', 0.9921875
'55801381-31', 0.9921875
'56100120-54', 1.0
'56100280-31', 0.984375
'56100320-31', 1.0
'56100320-52', 1.0
'56100420-51', 1.0
'56100520-38', 1.0
'56100620-52', 1.0
'56100620-31', 1.0
'56100620-30', 1.0
'56100730-50', 1.0
'56100870-20', 0.9921875
'56100980-50', 0.99609375
'56100980-30', 0.99609375
'56101030-70', 1.0
'56101130-31', 1.0
'56101210-20', 0.9921875
'56101330-70', 1.0
'56101330-30', 1.0
'56101530-31', 1.0
'56101530-30', 1.0
'56101620-70', 1.0
'56101750-92', 1.0
'56101750-70', 1.0
'56101830-70', 1.0
'56101830-35', 1.0
'56101950-31', 1.0
'56102010-20', 0.9921875
'56102250-20', 0.9921875
'56102320-40', 1.0
'56102320-31', 1.0
'56102410-38', 1.0
'56102620-38', 1.0
'56102730-50', 1.0
'56102730-31', 1.0
'56102830-80', 1.0
'56102830-31', 1.0
'56102980-31', 0.99609375
'56103010-38', 1.0
'56103150-53', 1.0
'56103150-31', 1.0
'56103150-20', 0.9921875
'56103150-10', 1.0
'56103220-34', 1.0
'56103220-20', 0.9921875
'56103350-80', 1.0
'56103350-54', 1.0
'56103350-38', 1.0
'56103350-35', 1.0
'56103460-51', 0.99609375
'56103460-31', 0.99609375
'56103510-10', 1.0
'56103510-30', 1.0
'56103510-31', 1.0
'56103510-35', 1.0
'56103510-40', 1.0
'56103610-20', 0.9921875
'56103610-91', 1.0
'56103610-92', 1.0
'56103720-20', 0.9921875
'56103720-38', 1.0
'56103820-31', 1.0
'56103920-35', 1.0
'56103920-80', 1.0
'56104050-29', 0.99609375
'56104110-20', 0.9921875
'56104120-51', 1.0
'56104280-20', 0.98828125
'56104280-38', 0.99609375
'56104280-51', 0.99609375
'56104310-20', 0.9921875
'56104310-31', 1.0
'56104410-31', 1.0
'56104520-35', 1.0
'56104520-64', 1.0
'56104610-20', 0.9921875
'56104620-81', 1.0
'56104720-38', 1.0
'56104810-31', 1.0
'56104910-20', 0.9921875
'56105080-54', 0.984375
'56105110-20', 0.9921875
'56105210-70', 1.0
'56105210-92', 1.0
'56105310-20', 0.9921875
'56105310-31', 1.0
'56105410-20', 0.9921875
'56105510-91', 1.0
'56105510-92', 1.0
'56105610-91', 1.0
'56105710-92', 1.0
'56105810-91', 1.0
'56105910-92', 1.0
'56106010-20', 0.9921875
'56106010-92', 1.0
'56106110-31', 1.0
'56106210-99', 1.0
'56106310-20', 0.9921875
'56106410-60', 1.0
'56106520-31', 1.0
'56106610-92', 1.0
'56106610-31', 1.0
'56106710-91', 1.0
'56106810-20', 0.9921875
'56106850-92', 1.0
'56106930-31', 1.0
'56106930-21', 1.0
'56107020-35', 1.0
'56107020-31', 1.0
'56107110-92', 1.0
'56107110-31', 1.0
'56107210-20', 0.9921875
'56107310-93', 1.0
'56107310-35', 1.0
'56107310-31', 1.0
'56107410-31', 1.0
'56107410-20', 0.9921875
'56107580-92', 0.99609375
'56107580-53', 0.99609375
'56107580-51', 0.99609375
'56107580-38', 0.99609375
'56107580-31', 0.99609375
'56107580-30', 0.99609375
'56107610-20', 0.9921875
'56107620-31', 1.0
'56107710-93', 1.0
'56107810-20', 0.9921875
'56107950-50', 1.0
'56107950-30', 1.0
'56108050-70', 1.0
'56108050-31', 1.0
'56108050-20', 0.9921875
'56108150-92', 1.0
'56108150-38', 1.0
'56108280-70', 0.99609375
'56108280-20', 0.98828125
'56108380-70', 0.99609375
'56108380-20', 0.98828125
'56108450-31', 1.0
'56108510-31', 1.0
'56108650-31', 1.0
'56108750-31', 1.0
'56108810-20', 0.9921875
'56108950-31', 1.0
'56108950-92', 1.0
'56109010-92', 1.0
'56109110-92', 1.0
'56109210-91', 1.0
'56109310-92', 1.0
'56109410-70', 1.0
'56109510-93', 1.0
'56109680-20', 0.98828125
'56109790-20', 0.9921875
'56109790-31', 1.0
'56109850-20', 0.9921875
'56109980-30', 0.99609375
'56110010-70', 1.0
'56110110-20', 0.9921875
'56110210-20', 0.9921875
'56110310-31', 1.0
'56110410-20', 0.9921875
'56110550-20', 0.9921875
'56110650-20', 0.9921875
'56110790-34', 1.0
'56110790-20', 0.9921875
'56110810-92', 0.99609375
'56110950-50', 1.0
'56110950-31', 1.0
'56111010-20', 0.9921875
'56111150-20', 0.9921875
'56111250-92', 0.98828125
'56111250-20', 0.98046875
'56111270-38', 0.98828125
'56111350-70', 1.0
'56111350-60', 1.0
'56111350-31', 1.0
'56111450-92', 1.0
'56111450-20', 0.9921875
'56111570-99', 1.0
'56111570-20', 0.9921875
'56111610-92', 1.0
'56111610-20', 0.9921875
'56111750-92', 1.0
'56111770-38', 1.0
'56111810-34', 1.0
'56111810-20', 0.9921875
'56111970-38', 1.0
'56112050-92', 0.99609375
'56112050-38', 0.99609375
'56112110-92', 1.0
'56112210-92', 1.0
'56112390-31', 1.0
'56112410-92', 1.0
'56112550-63', 1.0
'56112550-20', 0.9921875
'56112650-20', 0.9921875
'56112750-20', 0.9921875
'56112810-92', 1.0
'56112810-30', 1.0
'56112910-62', 1.0
'56113020-10', 1.0
'56113120-30', 1.0
'56113250-92', 1.0
'56113350-11', 0.99609375
'56113450-92', 0.98828125
'56113450-31', 0.98828125
'56113570-99', 0.98828125
'56113570-91', 0.98828125
'56113570-37', 0.98828125
'56113570-30', 0.98828125
'56113570-12', 0.98828125
'56113570-50', 0.98828125
'56113570-93', 0.98828125
'56113570-92', 0.98828125
'56113570-38', 0.98828125
'56113570-20', 0.98046875
'56113610-92', 0.99609375
'56113610-31', 0.99609375
'56113750-34', 0.99609375
'56113850-38', 0.99609375
'56113990-31', 0.99609375
'56114090-92', 0.99609375
'56114150-63', 0.99609375
'56114250-63', 0.99609375
'56114250-20', 0.98828125
'56114310-92', 0.99609375
'56114310-20', 0.98828125
'56114410-20', 0.98828125
'56114550-50', 1.0
'56114550-20', 0.9921875
'56114650-60', 1.0
'56114650-20', 0.9921875
'56114790-31', 0.99609375
'56114890-31', 0.99609375
'56114980-99', 0.99609375
'56115010-92', 0.99609375
'56115010-10', 0.99609375
'56115110-92', 0.99609375
'56115210-33', 0.99609375
'56115310-21', 0.99609375
'56115410-92', 0.99609375
'56115410-20', 0.98828125
'56115650-38', 0.98828125
'56115650-92', 0.98828125
'56115750-31', 0.99609375
'56115750-20', 0.98828125
'56115850-31', 0.99609375
'56115950-60', 0.99609375
'56116050-70', 1.0
'56116050-38', 1.0
'56116050-20', 0.9921875
'56116150-70', 0.99609375
'56116250-31', 0.99609375
'56116350-92', 1.0
'56116350-31', 1.0
'56116480-31', 0.99609375
'56116580-53', 0.99609375
'56116580-38', 0.99609375
'56116680-92', 0.9765625
'56116680-70', 0.9765625
'56116680-60', 0.9765625
'56116750-31', 0.9921875
'56116880-34', 0.99609375
'56116880-10', 0.99609375
'56116930-38', 1.0
'56117030-38', 1.0
'56117150-11', 0.9921875
'56117250-11', 1.0
'56117330-70', 1.0
